lap position,lap count,current lap,current sector,last lap,best lap,lap delta,split,invalid,timestamp
0.00394475506618619,1,40263,0,0,0,0.0, ,False,1705609552266
0.003990386612713337,1,40296,0,0,0,0.0, ,False,1705609552300
0.004033315926790237,1,40329,0,0,0,0.0, ,False,1705609552333
0.0040804482996463776,1,40362,0,0,0,0.0, ,False,1705609552365
0.004125532694160938,1,40395,0,0,0,0.0, ,False,1705609552399
0.004173928406089544,1,40431,0,0,0,0.0, ,False,1705609552433
0.004225029610097408,1,40464,0,0,0,0.0, ,False,1705609552466
0.004268916789442301,1,40497,0,0,0,0.0, ,False,1705609552500
0.0043131038546562195,1,40530,0,0,0,0.0, ,False,1705609552533
0.004362101200968027,1,40563,0,0,0,0.0, ,False,1705609552566
0.004403594881296158,1,40596,0,0,0,0.0, ,False,1705609552599
0.0044529433362185955,1,40629,0,0,0,0.0, ,False,1705609552632
0.004496273584663868,1,40662,0,0,0,0.0, ,False,1705609552666
0.004548630677163601,1,40698,0,0,0,0.0, ,False,1705609552699
0.00459948368370533,1,40731,0,0,0,0.0, ,False,1705609552732
0.0046485308557748795,1,40764,0,0,0,0.0, ,False,1705609552766
0.004695471841841936,1,40797,0,0,0,0.0, ,False,1705609552799
0.004751188214868307,1,40830,0,0,0,0.0, ,False,1705609552832
0.004801788367331028,1,40863,0,0,0,0.0, ,False,1705609552866
0.004847569391131401,1,40896,0,0,0,0.0, ,False,1705609552899
0.004901784006506205,1,40929,0,0,0,0.0, ,False,1705609552933
0.004957504570484161,1,40962,0,0,0,0.0, ,False,1705609552966
0.005007502622902393,1,40998,0,0,0,0.0, ,False,1705609552999
0.00506235845386982,1,41031,0,0,0,0.0, ,False,1705609553033
0.005112392362207174,1,41064,0,0,0,0.0, ,False,1705609553066
0.005165440030395985,1,41097,0,0,0,0.0, ,False,1705609553100
0.005216076970100403,1,41130,0,0,0,0.0, ,False,1705609553132
0.005275755655020475,1,41163,0,0,0,0.0, ,False,1705609553166
0.005326701793819666,1,41196,0,0,0,0.0, ,False,1705609553199
0.005378889851272106,1,41229,0,0,0,0.0, ,False,1705609553232
0.005432585719972849,1,41262,0,0,0,0.0, ,False,1705609553266
0.005486583337187767,1,41298,0,0,0,0.0, ,False,1705609553299
0.005546916276216507,1,41331,0,0,0,0.0, ,False,1705609553333
0.005598500836640596,1,41364,0,0,0,0.0, ,False,1705609553366
0.005656742956489325,1,41397,0,0,0,0.0, ,False,1705609553399
0.005709873046725988,1,41430,0,0,0,0.0, ,False,1705609553432
0.005768436472862959,1,41463,0,0,0,0.0, ,False,1705609553466
0.005821566097438335,1,41496,0,0,0,0.0, ,False,1705609553499
0.005880129523575306,1,41529,0,0,0,0.0, ,False,1705609553533
0.005931749939918518,1,41562,0,0,0,0.0, ,False,1705609553566
0.005987023469060659,1,41595,0,0,0,0.0, ,False,1705609553600
0.00604985048994422,1,41631,0,0,0,0.0, ,False,1705609553633
0.006107239983975887,1,41664,0,0,0,0.0, ,False,1705609553665
0.006161609664559364,1,41697,0,0,0,0.0, ,False,1705609553699
0.006221415940672159,1,41730,0,0,0,0.0, ,False,1705609553732
0.006275202613323927,1,41763,0,0,0,0.0, ,False,1705609553766
0.0063311210833489895,1,41796,0,0,0,0.0, ,False,1705609553799
0.0063879466615617275,1,41829,0,0,0,0.0, ,False,1705609553833
0.006445074453949928,1,41862,0,0,0,0.0, ,False,1705609553865
0.006502202246338129,1,41898,0,0,0,0.0, ,False,1705609553899
0.006562055554240942,1,41931,0,0,0,0.0, ,False,1705609553933
0.006620131433010101,1,41964,0,0,0,0.0, ,False,1705609553966
0.006673972122371197,1,41997,0,0,0,0.0, ,False,1705609554000
0.006729325279593468,1,42030,0,0,0,0.0, ,False,1705609554033
0.0067883082665503025,1,42063,0,0,0,0.0, ,False,1705609554066
0.006848198361694813,1,42096,0,0,0,0.0, ,False,1705609554099
0.006901460234075785,1,42129,0,0,0,0.0, ,False,1705609554132
0.00695594260469079,1,42162,0,0,0,0.0, ,False,1705609554166
0.007023441139608622,1,42198,0,0,0,0.0, ,False,1705609554199
0.007080648094415665,1,42231,0,0,0,0.0, ,False,1705609554232
0.00712998490780592,1,42264,0,0,0,0.0, ,False,1705609554266
0.007190836127847433,1,42297,0,0,0,0.0, ,False,1705609554299
0.007259593810886145,1,42330,0,0,0,0.0, ,False,1705609554333
0.007344101555645466,1,42363,0,0,0,0.0, ,False,1705609554366
0.007403772324323654,1,42396,0,0,0,0.0, ,False,1705609554399
0.007450418546795845,1,42429,0,0,0,0.0, ,False,1705609554433
0.007480707950890064,1,42462,0,0,0,0.0, ,False,1705609554465
0.007483737077564001,1,42498,0,0,0,0.0, ,False,1705609554499
0.007483737077564001,1,42531,0,0,0,0.0, ,False,1705609554532
0.007483737077564001,1,42564,0,0,0,0.0, ,False,1705609554566
0.007483737077564001,1,42597,0,0,0,0.0, ,False,1705609554599
0.007483737077564001,1,42630,0,0,0,0.0, ,False,1705609554632
0.007841719314455986,1,42663,0,0,0,0.0, ,False,1705609554666
0.007891844026744366,1,42696,0,0,0,0.0, ,False,1705609554700
0.00793639849871397,1,42729,0,0,0,0.0, ,False,1705609554733
0.007984666153788567,1,42762,0,0,0,0.0, ,False,1705609554765
0.008040360175073147,1,42798,0,0,0,0.0, ,False,1705609554799
0.00808677077293396,1,42831,0,0,0,0.0, ,False,1705609554832
0.008434549905359745,1,42864,0,0,0,0.0, ,False,1705609554866
0.008434549905359745,1,42897,0,0,0,0.0, ,False,1705609554899
0.008434549905359745,1,42930,0,0,0,0.0, ,False,1705609554933
0.008434549905359745,1,42963,0,0,0,0.0, ,False,1705609554966
0.008434549905359745,1,42996,0,0,0,0.0, ,False,1705609554999
0.008435183204710484,1,43029,0,0,0,0.0, ,False,1705609555033
0.008466526865959167,1,43062,0,0,0,0.0, ,False,1705609555066
0.008515601046383381,1,43098,0,0,0,0.0, ,False,1705609555100
0.008569741621613503,1,43131,0,0,0,0.0, ,False,1705609555132
0.008645093999803066,1,43164,0,0,0,0.0, ,False,1705609555165
0.00872044637799263,1,43197,0,0,0,0.0, ,False,1705609555199
0.008776502683758736,1,43230,0,0,0,0.0, ,False,1705609555232
0.008829740807414055,1,43263,0,0,0,0.0, ,False,1705609555266
0.008887732401490211,1,43296,0,0,0,0.0, ,False,1705609555299
0.008936217986047268,1,43329,0,0,0,0.0, ,False,1705609555333
0.008992625400424004,1,43362,0,0,0,0.0, ,False,1705609555366
0.009053468704223633,1,43398,0,0,0,0.0, ,False,1705609555399
0.009105154313147068,1,43431,0,0,0,0.0, ,False,1705609555433
0.009160054847598076,1,43464,0,0,0,0.0, ,False,1705609555466
0.009210830554366112,1,43497,0,0,0,0.0, ,False,1705609555500
0.00926224049180746,1,43530,0,0,0,0.0, ,False,1705609555533
0.009320314042270184,1,43563,0,0,0,0.0, ,False,1705609555566
0.009374897927045822,1,43596,0,0,0,0.0, ,False,1705609555599
0.009422515518963337,1,43629,0,0,0,0.0, ,False,1705609555633
0.009478110820055008,1,43662,0,0,0,0.0, ,False,1705609555666
0.009534341283142567,1,43698,0,0,0,0.0, ,False,1705609555700
0.009587395936250687,1,43731,0,0,0,0.0, ,False,1705609555732
0.009638543240725994,1,43764,0,0,0,0.0, ,False,1705609555766
0.009695409797132015,1,43797,0,0,0,0.0, ,False,1705609555799
0.009746883064508438,1,43830,0,0,0,0.0, ,False,1705609555833
0.009801560081541538,1,43863,0,0,0,0.0, ,False,1705609555866
0.009848606772720814,1,43896,0,0,0,0.0, ,False,1705609555900
0.009904872626066208,1,43929,0,0,0,0.0, ,False,1705609555932
0.009948423132300377,1,43962,0,0,0,0.0, ,False,1705609555966
0.010013589635491371,1,43998,0,0,0,0.0, ,False,1705609555999
0.01006445474922657,1,44031,0,0,0,0.0, ,False,1705609556033
0.010118212550878525,1,44064,0,0,0,0.0, ,False,1705609556066
0.010172288864850998,1,44097,0,0,0,0.0, ,False,1705609556099
0.010222230106592178,1,44130,0,0,0,0.0, ,False,1705609556132
0.010278850793838501,1,44163,0,0,0,0.0, ,False,1705609556166
0.010331336408853531,1,44196,0,0,0,0.0, ,False,1705609556199
0.01038032304495573,1,44229,0,0,0,0.0, ,False,1705609556233
